"","country","year","sucide_rate"
"8049","Bahamas",2007,0
"8050","Bahamas",2007,0
"8051","Bahamas",2007,0
"8052","Bahamas",2007,0
"8053","Bahamas",2007,0
"8054","Bahamas",2007,0
"8055","Bahamas",2007,0
"8056","Bahamas",2007,0
"8057","Bahrain",2007,7.91
"8058","Bahrain",2007,6.12
"8059","Bahrain",2007,6.07
"8060","Bahrain",2007,5.38
"8061","Bahrain",2007,3.43
"8062","Bahrain",2007,1.82
"8063","Bahrain",2007,1.36
"8064","Bahrain",2007,0
"8065","Bahrain",2007,0
"8066","Bahrain",2007,0
"8067","Bahrain",2007,0
"8068","Bahrain",2007,0
"8069","Barbados",2007,0
"8070","Barbados",2007,0
"8071","Barbados",2007,0
"8072","Barbados",2007,0
"8073","Barbados",2007,0
"8074","Barbados",2007,0
"8075","Barbados",2007,0
"8076","Barbados",2007,0
"8077","Barbados",2007,0
"8078","Barbados",2007,0
"8079","Barbados",2007,0
"8080","Barbados",2007,0
"8081","Belarus",2007,77.39
"8082","Belarus",2007,71.22
"8083","Belarus",2007,64.31
"8084","Belarus",2007,56.01
"8085","Belarus",2007,32.57
"8086","Belarus",2007,16.49
"8087","Belarus",2007,12.04
"8088","Belarus",2007,10.74
"8089","Belarus",2007,7.87
"8090","Belarus",2007,4.82
"8091","Belarus",2007,1.8
"8092","Belarus",2007,0.63
"8093","Belgium",2007,49.17
"8094","Belgium",2007,36.87
"8095","Belgium",2007,29.52
"8096","Belgium",2007,25.23
"8097","Belgium",2007,15.06
"8098","Belgium",2007,14.79
"8099","Belgium",2007,13.97
"8100","Belgium",2007,13.48
"8101","Belgium",2007,5.87
"8102","Belgium",2007,3.46
"8103","Belgium",2007,0.98
"8104","Belgium",2007,0.17
"8105","Belize",2007,55.49
"8106","Belize",2007,6.88
"8107","Belize",2007,6.65
"8108","Belize",2007,3.49
"8109","Belize",2007,3.32
"8110","Belize",2007,2.66
"8111","Belize",2007,0
"8112","Belize",2007,0
"8113","Belize",2007,0
"8114","Belize",2007,0
"8115","Belize",2007,0
"8116","Belize",2007,0
"8117","Brazil",2007,18.44
"8118","Brazil",2007,12.69
"8119","Brazil",2007,10.87
"8120","Brazil",2007,10.01
"8121","Brazil",2007,7.04
"8122","Brazil",2007,2.94
"8123","Brazil",2007,2.45
"8124","Brazil",2007,2.42
"8125","Brazil",2007,2.16
"8126","Brazil",2007,1.98
"8127","Brazil",2007,0.38
"8128","Brazil",2007,0.3
"8129","Bulgaria",2007,70.16
"8130","Bulgaria",2007,29.59
"8131","Bulgaria",2007,20.31
"8132","Bulgaria",2007,16.97
"8133","Bulgaria",2007,9.43
"8134","Bulgaria",2007,8.35
"8135","Bulgaria",2007,7.52
"8136","Bulgaria",2007,5.41
"8137","Bulgaria",2007,2.69
"8138","Bulgaria",2007,1.83
"8139","Bulgaria",2007,1.51
"8140","Bulgaria",2007,0
"8141","Canada",2007,24.17
"8142","Canada",2007,21.86
"8143","Canada",2007,17.95
"8144","Canada",2007,17.93
"8145","Canada",2007,15.49
"8146","Canada",2007,7.95
"8147","Canada",2007,5.93
"8148","Canada",2007,5.26
"8149","Canada",2007,5.11
"8150","Canada",2007,4.1
"8151","Canada",2007,0.91
"8152","Canada",2007,0.79
"8153","Chile",2007,28.72
"8154","Chile",2007,26.19
"8155","Chile",2007,24.78
"8156","Chile",2007,23.67
"8157","Chile",2007,21.23
"8158","Chile",2007,6.54
"8159","Chile",2007,6.03
"8160","Chile",2007,5.63
"8161","Chile",2007,3.58
"8162","Chile",2007,2.46
"8163","Chile",2007,1.4
"8164","Chile",2007,0.69
"8165","Colombia",2007,17.71
"8166","Colombia",2007,12.14
"8167","Colombia",2007,11.61
"8168","Colombia",2007,11.51
"8169","Colombia",2007,8.85
"8170","Colombia",2007,5.02
"8171","Colombia",2007,2.89
"8172","Colombia",2007,1.43
"8173","Colombia",2007,0.98
"8174","Colombia",2007,0.87
"8175","Colombia",2007,0.68
"8176","Colombia",2007,0.56
"8177","Costa Rica",2007,16.3
"8178","Costa Rica",2007,15.49
"8179","Costa Rica",2007,13.03
"8180","Costa Rica",2007,11.09
"8181","Costa Rica",2007,7.9
"8182","Costa Rica",2007,5
"8183","Costa Rica",2007,3.26
"8184","Costa Rica",2007,1.6
"8185","Costa Rica",2007,1.17
"8186","Costa Rica",2007,0.26
"8187","Costa Rica",2007,0.25
"8188","Costa Rica",2007,0
"8189","Croatia",2007,83.61
"8190","Croatia",2007,46.4
"8191","Croatia",2007,31.05
"8192","Croatia",2007,21.99
"8193","Croatia",2007,16.66
"8194","Croatia",2007,15.74
"8195","Croatia",2007,11.75
"8196","Croatia",2007,7
"8197","Croatia",2007,3.97
"8198","Croatia",2007,3.62
"8199","Croatia",2007,0.85
"8200","Croatia",2007,0.81
"8201","Cuba",2007,77.05
"8202","Cuba",2007,36.57
"8203","Cuba",2007,20.15
"8204","Cuba",2007,15.78
"8205","Cuba",2007,13.2
"8206","Cuba",2007,9.36
"8207","Cuba",2007,5.96
"8208","Cuba",2007,5.09
"8209","Cuba",2007,2.84
"8210","Cuba",2007,1.91
"8211","Cuba",2007,0.27
"8212","Cuba",2007,0
"8213","Cyprus",2007,11.18
"8214","Cyprus",2007,7.17
"8215","Cyprus",2007,4.74
"8216","Cyprus",2007,4.46
"8217","Cyprus",2007,3.37
"8218","Cyprus",2007,2.94
"8219","Cyprus",2007,1.4
"8220","Cyprus",2007,0.91
"8221","Cyprus",2007,0
"8222","Cyprus",2007,0
"8223","Cyprus",2007,0
"8224","Cyprus",2007,0
"8225","Czech Republic",2007,47.6
"8226","Czech Republic",2007,30.74
"8227","Czech Republic",2007,30.68
"8228","Czech Republic",2007,19.8
"8229","Czech Republic",2007,14.49
"8230","Czech Republic",2007,11.17
"8231","Czech Republic",2007,5.92
"8232","Czech Republic",2007,5.21
"8233","Czech Republic",2007,2.48
"8234","Czech Republic",2007,2.29
"8235","Czech Republic",2007,0.4
"8236","Czech Republic",2007,0
"8237","Denmark",2007,40.33
"8238","Denmark",2007,21.22
"8239","Denmark",2007,18.42
"8240","Denmark",2007,16.13
"8241","Denmark",2007,13.99
"8242","Denmark",2007,9.24
"8243","Denmark",2007,9.07
"8244","Denmark",2007,4.69
"8245","Denmark",2007,4.34
"8246","Denmark",2007,1.96
"8247","Denmark",2007,0.57
"8248","Denmark",2007,0
"8249","Ecuador",2007,16.99
"8250","Ecuador",2007,14.68
"8251","Ecuador",2007,13.97
"8252","Ecuador",2007,12.36
"8253","Ecuador",2007,12.06
"8254","Ecuador",2007,10.03
"8255","Ecuador",2007,4.74
"8256","Ecuador",2007,2.95
"8257","Ecuador",2007,2.82
"8258","Ecuador",2007,2.7
"8259","Ecuador",2007,1.56
"8260","Ecuador",2007,1.11
"8261","El Salvador",2007,28.36
"8262","El Salvador",2007,20.42
"8263","El Salvador",2007,20.26
"8264","El Salvador",2007,18.71
"8265","El Salvador",2007,16.51
"8266","El Salvador",2007,9.62
"8267","El Salvador",2007,4.57
"8268","El Salvador",2007,2.37
"8269","El Salvador",2007,2.3
"8270","El Salvador",2007,2.04
"8271","El Salvador",2007,1.29
"8272","El Salvador",2007,0.69
"8273","Estonia",2007,78.18
"8274","Estonia",2007,49.52
"8275","Estonia",2007,40.57
"8276","Estonia",2007,36.63
"8277","Estonia",2007,20.91
"8278","Estonia",2007,18.18
"8279","Estonia",2007,10
"8280","Estonia",2007,5.71
"8281","Estonia",2007,3.17
"8282","Estonia",2007,2.18
"8283","Estonia",2007,0
"8284","Estonia",2007,0
"8285","Fiji",2007,7.4
"8286","Fiji",2007,3.75
"8287","Fiji",2007,3.1
"8288","Fiji",2007,2.96
"8289","Fiji",2007,1.93
"8290","Fiji",2007,1.32
"8291","Fiji",2007,0
"8292","Fiji",2007,0
"8293","Fiji",2007,0
"8294","Fiji",2007,0
"8295","Fiji",2007,0
"8296","Fiji",2007,0
"8297","Finland",2007,41.27
"8298","Finland",2007,40.01
"8299","Finland",2007,35.12
"8300","Finland",2007,30.18
"8301","Finland",2007,26.46
"8302","Finland",2007,13.3
"8303","Finland",2007,12.24
"8304","Finland",2007,9.63
"8305","Finland",2007,7.55
"8306","Finland",2007,6.35
"8307","Finland",2007,0.97
"8308","Finland",2007,0
"8309","France",2007,68.04
"8310","France",2007,36.24
"8311","France",2007,30.31
"8312","France",2007,21.47
"8313","France",2007,13.69
"8314","France",2007,12.88
"8315","France",2007,12.49
"8316","France",2007,9.93
"8317","France",2007,5.14
"8318","France",2007,2.93
"8319","France",2007,0.41
"8320","France",2007,0.16
"8321","Georgia",2007,11.98
"8322","Georgia",2007,7.12
"8323","Georgia",2007,5.05
"8324","Georgia",2007,4.43
"8325","Georgia",2007,3.11
"8326","Georgia",2007,1.9
"8327","Georgia",2007,1.34
"8328","Georgia",2007,1.07
"8329","Georgia",2007,0.31
"8330","Georgia",2007,0.28
"8331","Georgia",2007,0
"8332","Georgia",2007,0
"8333","Germany",2007,47.28
"8334","Germany",2007,24.22
"8335","Germany",2007,19.36
"8336","Germany",2007,13.31
"8337","Germany",2007,13.21
"8338","Germany",2007,9.19
"8339","Germany",2007,8.11
"8340","Germany",2007,5.86
"8341","Germany",2007,3.03
"8342","Germany",2007,2.35
"8343","Germany",2007,0.37
"8344","Germany",2007,0.23
"8345","Greece",2007,6.52
"8346","Greece",2007,6.25
"8347","Greece",2007,6.2
"8348","Greece",2007,5.34
"8349","Greece",2007,2.87
"8350","Greece",2007,2.1
"8351","Greece",2007,1.47
"8352","Greece",2007,1.24
"8353","Greece",2007,0.92
"8354","Greece",2007,0.82
"8355","Greece",2007,0.18
"8356","Greece",2007,0
"8357","Grenada",2007,23.13
"8358","Grenada",2007,12.99
"8359","Grenada",2007,12.22
"8360","Grenada",2007,0
"8361","Grenada",2007,0
"8362","Grenada",2007,0
"8363","Grenada",2007,0
"8364","Grenada",2007,0
"8365","Grenada",2007,0
"8366","Grenada",2007,0
"8367","Grenada",2007,0
"8368","Grenada",2007,0
"8369","Guatemala",2007,7.74
"8370","Guatemala",2007,7.28
"8371","Guatemala",2007,7.03
"8372","Guatemala",2007,6.19
"8373","Guatemala",2007,5.91
"8374","Guatemala",2007,2.39
"8375","Guatemala",2007,1.05
"8376","Guatemala",2007,0.83
"8377","Guatemala",2007,0.68
"8378","Guatemala",2007,0.62
"8379","Guatemala",2007,0.39
"8380","Guatemala",2007,0.16
"8381","Guyana",2007,84.39
"8382","Guyana",2007,61.21
"8383","Guyana",2007,51.76
"8384","Guyana",2007,40.84
"8385","Guyana",2007,36.84
"8386","Guyana",2007,32.19
"8387","Guyana",2007,22.87
"8388","Guyana",2007,16.3
"8389","Guyana",2007,12.61
"8390","Guyana",2007,10.27
"8391","Guyana",2007,3.39
"8392","Guyana",2007,1.08
"8393","Hungary",2007,109.34
"8394","Hungary",2007,61.13
"8395","Hungary",2007,57.96
"8396","Hungary",2007,27.59
"8397","Hungary",2007,23.17
"8398","Hungary",2007,16.11
"8399","Hungary",2007,13.87
"8400","Hungary",2007,11.8
"8401","Hungary",2007,4.06
"8402","Hungary",2007,1.91
"8403","Hungary",2007,0.38
"8404","Hungary",2007,0
"8405","Iceland",2007,40.25
"8406","Iceland",2007,30.13
"8407","Iceland",2007,26.26
"8408","Iceland",2007,24.54
"8409","Iceland",2007,9.84
"8410","Iceland",2007,9.05
"8411","Iceland",2007,8.18
"8412","Iceland",2007,8.11
"8413","Iceland",2007,4.53
"8414","Iceland",2007,2.4
"8415","Iceland",2007,0
"8416","Iceland",2007,0
"8417","Ireland",2007,23.72
"8418","Ireland",2007,23.5
"8419","Ireland",2007,20.16
"8420","Ireland",2007,18
"8421","Ireland",2007,9.86
"8422","Ireland",2007,7.76
"8423","Ireland",2007,5.06
"8424","Ireland",2007,4.79
"8425","Ireland",2007,3.8
"8426","Ireland",2007,2.39
"8427","Ireland",2007,2.37
"8428","Ireland",2007,0.36
"8429","Israel",2007,21.9
"8430","Israel",2007,10.94
"8431","Israel",2007,10.82
"8432","Israel",2007,9.41
"8433","Israel",2007,7.66
"8434","Israel",2007,3.56
"8435","Israel",2007,2.81
"8436","Israel",2007,2.49
"8437","Israel",2007,1.86
"8438","Israel",2007,1.77
"8439","Israel",2007,0.45
"8440","Israel",2007,0
"8441","Italy",2007,28.35
"8442","Italy",2007,13.97
"8443","Italy",2007,9.93
"8444","Italy",2007,8.6
"8445","Italy",2007,5.47
"8446","Italy",2007,4.79
"8447","Italy",2007,3.9
"8448","Italy",2007,3.31
"8449","Italy",2007,2.09
"8450","Italy",2007,1.22
"8451","Italy",2007,0.18
"8452","Italy",2007,0.15
"8453","Japan",2007,50.74
"8454","Japan",2007,46.48
"8455","Japan",2007,45.9
"8456","Japan",2007,30.54
"8457","Japan",2007,21.37
"8458","Japan",2007,18.43
"8459","Japan",2007,17.93
"8460","Japan",2007,14.11
"8461","Japan",2007,13.2
"8462","Japan",2007,9.27
"8463","Japan",2007,0.51
"8464","Japan",2007,0.28
"8465","Kazakhstan",2007,76.05
"8466","Kazakhstan",2007,65.87
"8467","Kazakhstan",2007,65.86
"8468","Kazakhstan",2007,55.11
"8469","Kazakhstan",2007,42.01
"8470","Kazakhstan",2007,17.75
"8471","Kazakhstan",2007,13.54
"8472","Kazakhstan",2007,11.48
"8473","Kazakhstan",2007,9.79
"8474","Kazakhstan",2007,8.16
"8475","Kazakhstan",2007,7.4
"8476","Kazakhstan",2007,2.61
"8477","Kuwait",2007,3.28
"8478","Kuwait",2007,2.32
"8479","Kuwait",2007,2.01
"8480","Kuwait",2007,1.87
"8481","Kuwait",2007,1.84
"8482","Kuwait",2007,1.25
"8483","Kuwait",2007,0.45
"8484","Kuwait",2007,0
"8485","Kuwait",2007,0
"8486","Kuwait",2007,0
"8487","Kuwait",2007,0
"8488","Kuwait",2007,0
"8489","Kyrgyzstan",2007,22.72
"8490","Kyrgyzstan",2007,20.99
"8491","Kyrgyzstan",2007,19.37
"8492","Kyrgyzstan",2007,16.06
"8493","Kyrgyzstan",2007,10.26
"8494","Kyrgyzstan",2007,9.92
"8495","Kyrgyzstan",2007,7.44
"8496","Kyrgyzstan",2007,5.08
"8497","Kyrgyzstan",2007,4.65
"8498","Kyrgyzstan",2007,3.76
"8499","Kyrgyzstan",2007,3.69
"8500","Kyrgyzstan",2007,1.95
"8501","Latvia",2007,93.67
"8502","Latvia",2007,48.56
"8503","Latvia",2007,45.03
"8504","Latvia",2007,38.05
"8505","Latvia",2007,23.24
"8506","Latvia",2007,18.36
"8507","Latvia",2007,9.47
"8508","Latvia",2007,8.08
"8509","Latvia",2007,4.72
"8510","Latvia",2007,3.6
"8511","Latvia",2007,2.01
"8512","Latvia",2007,0.96
"8513","Lithuania",2007,82.29
"8514","Lithuania",2007,75.5
"8515","Lithuania",2007,72.86
"8516","Lithuania",2007,69.47
"8517","Lithuania",2007,41.46
"8518","Lithuania",2007,24.37
"8519","Lithuania",2007,12.35
"8520","Lithuania",2007,11.87
"8521","Lithuania",2007,8.01
"8522","Lithuania",2007,4.23
"8523","Lithuania",2007,2.25
"8524","Lithuania",2007,2.13
"8525","Luxembourg",2007,33.18
"8526","Luxembourg",2007,32.75
"8527","Luxembourg",2007,26.55
"8528","Luxembourg",2007,26.46
"8529","Luxembourg",2007,22.81
"8530","Luxembourg",2007,12.13
"8531","Luxembourg",2007,9.98
"8532","Luxembourg",2007,7.23
"8533","Luxembourg",2007,6.91
"8534","Luxembourg",2007,5.89
"8535","Luxembourg",2007,0
"8536","Luxembourg",2007,0
"8537","Maldives",2007,5.95
"8538","Maldives",2007,3.77
"8539","Maldives",2007,2.56
"8540","Maldives",2007,2.08
"8541","Maldives",2007,0
"8542","Maldives",2007,0
"8543","Maldives",2007,0
"8544","Maldives",2007,0
"8545","Maldives",2007,0
"8546","Maldives",2007,0
"8547","Maldives",2007,0
"8548","Maldives",2007,0
"8549","Malta",2007,21.32
"8550","Malta",2007,16.49
"8551","Malta",2007,11.69
"8552","Malta",2007,10.8
"8553","Malta",2007,6.82
"8554","Malta",2007,6.72
"8555","Malta",2007,0
"8556","Malta",2007,0
"8557","Malta",2007,0
"8558","Malta",2007,0
"8559","Malta",2007,0
"8560","Malta",2007,0
"8561","Mauritius",2007,34.83
"8562","Mauritius",2007,29.35
"8563","Mauritius",2007,21.23
"8564","Mauritius",2007,16.49
"8565","Mauritius",2007,12.61
"8566","Mauritius",2007,11.67
"8567","Mauritius",2007,6.8
"8568","Mauritius",2007,5.01
"8569","Mauritius",2007,2.42
"8570","Mauritius",2007,1.04
"8571","Mauritius",2007,0
"8572","Mauritius",2007,0
"8573","Mexico",2007,12.88
"8574","Mexico",2007,9.89
"8575","Mexico",2007,8.93
"8576","Mexico",2007,8.78
"8577","Mexico",2007,8.46
"8578","Mexico",2007,2.61
"8579","Mexico",2007,1.8
"8580","Mexico",2007,1.62
"8581","Mexico",2007,0.95
"8582","Mexico",2007,0.93
"8583","Mexico",2007,0.7
"8584","Mexico",2007,0.46
"8585","Montenegro",2007,131.39
"8586","Montenegro",2007,55.47
"8587","Montenegro",2007,40.88
"8588","Montenegro",2007,31.62
"8589","Montenegro",2007,26.36
"8590","Montenegro",2007,19.37
"8591","Montenegro",2007,11.6
"8592","Montenegro",2007,10.02
"8593","Montenegro",2007,6.52
"8594","Montenegro",2007,2.3
"8595","Montenegro",2007,0
"8596","Montenegro",2007,0
"8597","Netherlands",2007,18.91
"8598","Netherlands",2007,17.03
"8599","Netherlands",2007,15.05
"8600","Netherlands",2007,11.19
"8601","Netherlands",2007,7.28
"8602","Netherlands",2007,7.18
"8603","Netherlands",2007,6.94
"8604","Netherlands",2007,5.97
"8605","Netherlands",2007,4.72
"8606","Netherlands",2007,2.27
"8607","Netherlands",2007,0.49
"8608","Netherlands",2007,0.41
"8609","New Zealand",2007,30.47
"8610","New Zealand",2007,25.47
"8611","New Zealand",2007,23.22
"8612","New Zealand",2007,22.58
"8613","New Zealand",2007,14.65
"8614","New Zealand",2007,8.77
"8615","New Zealand",2007,7.6
"8616","New Zealand",2007,4.98
"8617","New Zealand",2007,4.93
"8618","New Zealand",2007,4.85
"8619","New Zealand",2007,0.34
"8620","New Zealand",2007,0.33
"8621","Norway",2007,22.84
"8622","Norway",2007,19.21
"8623","Norway",2007,18.6
"8624","Norway",2007,16
"8625","Norway",2007,14.82
"8626","Norway",2007,9.45
"8627","Norway",2007,8.61
"8628","Norway",2007,6.88
"8629","Norway",2007,5.9
"8630","Norway",2007,4.83
"8631","Norway",2007,0.63
"8632","Norway",2007,0
"8633","Panama",2007,17.22
"8634","Panama",2007,15.58
"8635","Panama",2007,12.97
"8636","Panama",2007,9.92
"8637","Panama",2007,9.51
"8638","Panama",2007,2.16
"8639","Panama",2007,1.72
"8640","Panama",2007,1.66
"8641","Panama",2007,0.6
"8642","Panama",2007,0.56
"8643","Panama",2007,0
"8644","Panama",2007,0
"8645","Paraguay",2007,17.77
"8646","Paraguay",2007,8.83
"8647","Paraguay",2007,8.57
"8648","Paraguay",2007,6.95
"8649","Paraguay",2007,6.59
"8650","Paraguay",2007,5.38
"8651","Paraguay",2007,3.2
"8652","Paraguay",2007,1.96
"8653","Paraguay",2007,1.33
"8654","Paraguay",2007,1.22
"8655","Paraguay",2007,0.71
"8656","Paraguay",2007,0
"8657","Philippines",2007,4.98
"8658","Philippines",2007,4.84
"8659","Philippines",2007,4.43
"8660","Philippines",2007,4.21
"8661","Philippines",2007,4.14
"8662","Philippines",2007,1.84
"8663","Philippines",2007,1.33
"8664","Philippines",2007,1.19
"8665","Philippines",2007,1.07
"8666","Philippines",2007,0.81
"8667","Philippines",2007,0.2
"8668","Philippines",2007,0.13
"8669","Poland",2007,35.12
"8670","Poland",2007,35.11
"8671","Poland",2007,31.79
"8672","Poland",2007,21.22
"8673","Poland",2007,18.99
"8674","Poland",2007,6.76
"8675","Poland",2007,5.64
"8676","Poland",2007,5.48
"8677","Poland",2007,2.49
"8678","Poland",2007,2.39
"8679","Poland",2007,0.89
"8680","Poland",2007,0.59
"8681","Portugal",2007,62.88
"8682","Portugal",2007,23.84
"8683","Portugal",2007,14.18
"8684","Portugal",2007,11.79
"8685","Portugal",2007,9.02
"8686","Portugal",2007,8.34
"8687","Portugal",2007,4.88
"8688","Portugal",2007,4.17
"8689","Portugal",2007,2.25
"8690","Portugal",2007,1.83
"8691","Portugal",2007,0.37
"8692","Portugal",2007,0
"8693","Puerto Rico",2007,21.39
"8694","Puerto Rico",2007,19.73
"8695","Puerto Rico",2007,16.48
"8696","Puerto Rico",2007,16.23
"8697","Puerto Rico",2007,5.43
"8698","Puerto Rico",2007,3.99
"8699","Puerto Rico",2007,2.92
"8700","Puerto Rico",2007,2.2
"8701","Puerto Rico",2007,2.07
"8702","Puerto Rico",2007,1.6
"8703","Puerto Rico",2007,1.04
"8704","Puerto Rico",2007,0
"8705","Qatar",2007,8.14
"8706","Qatar",2007,5.01
"8707","Qatar",2007,4.64
"8708","Qatar",2007,3.78
"8709","Qatar",2007,2.61
"8710","Qatar",2007,1.63
"8711","Qatar",2007,1.62
"8712","Qatar",2007,1.18
"8713","Qatar",2007,0
"8714","Qatar",2007,0
"8715","Qatar",2007,0
"8716","Qatar",2007,0
"8717","Republic of Korea",2007,172.86
"8718","Republic of Korea",2007,72.72
"8719","Republic of Korea",2007,70.58
"8720","Republic of Korea",2007,34.88
"8721","Republic of Korea",2007,24.54
"8722","Republic of Korea",2007,23.97
"8723","Republic of Korea",2007,22.77
"8724","Republic of Korea",2007,16.09
"8725","Republic of Korea",2007,14.72
"8726","Republic of Korea",2007,11.79
"8727","Republic of Korea",2007,0.9
"8728","Republic of Korea",2007,0.72
"8729","Romania",2007,31.1
"8730","Romania",2007,28.41
"8731","Romania",2007,28.26
"8732","Romania",2007,14.13
"8733","Romania",2007,8.46
"8734","Romania",2007,8.36
"8735","Romania",2007,6.13
"8736","Romania",2007,5.21
"8737","Romania",2007,2.67
"8738","Romania",2007,1.54
"8739","Romania",2007,1.14
"8740","Romania",2007,0.65
"8741","Russian Federation",2007,82.35
"8742","Russian Federation",2007,69.01
"8743","Russian Federation",2007,64.76
"8744","Russian Federation",2007,60.25
"8745","Russian Federation",2007,44.32
"8746","Russian Federation",2007,23.78
"8747","Russian Federation",2007,11.13
"8748","Russian Federation",2007,9.72
"8749","Russian Federation",2007,9.6
"8750","Russian Federation",2007,8.25
"8751","Russian Federation",2007,2.78
"8752","Russian Federation",2007,1.04
"8753","Saint Vincent and Grenadines",2007,44.81
"8754","Saint Vincent and Grenadines",2007,28.84
"8755","Saint Vincent and Grenadines",2007,28.74
"8756","Saint Vincent and Grenadines",2007,0
"8757","Saint Vincent and Grenadines",2007,0
"8758","Saint Vincent and Grenadines",2007,0
"8759","Saint Vincent and Grenadines",2007,0
"8760","Saint Vincent and Grenadines",2007,0
"8761","Saint Vincent and Grenadines",2007,0
"8762","Saint Vincent and Grenadines",2007,0
"8763","Saint Vincent and Grenadines",2007,0
"8764","Saint Vincent and Grenadines",2007,0
"8765","Serbia",2007,91.59
"8766","Serbia",2007,47.22
"8767","Serbia",2007,29.45
"8768","Serbia",2007,26.51
"8769","Serbia",2007,18.55
"8770","Serbia",2007,17.03
"8771","Serbia",2007,12.41
"8772","Serbia",2007,8.75
"8773","Serbia",2007,4.35
"8774","Serbia",2007,2.59
"8775","Serbia",2007,0
"8776","Serbia",2007,0
"8777","Seychelles",2007,99.7
"8778","Seychelles",2007,23.03
"8779","Seychelles",2007,12.96
"8780","Seychelles",2007,11.95
